frequency_Hz,amplitude,ell_ln_f,log1p_amplitude,trend,y_detrended
654.0,2.838113528367761,6.483107351457199,1.344980977233425,1.1322380209537326,0.34002058113205125
656.0,3.084091032286156,6.486160788944089,1.4070991900359198,1.1314592805650159,0.44054686387955033
658.0,4.15776256071586,6.489204931325317,1.6405028731921205,1.1306817266222768,0.8148315956566139
660.0,5.3499374793168455,6.492239835020471,1.8484449670792555,1.1299053555123482,1.1484199550662162
662.0,1.8565380612042155,6.495265555937008,1.0496104235130808,1.1291301636331756,-0.12709397631739752
664.0,2.3476265338846916,6.498282149476434,1.208251597386265,1.1283561473938837,0.12769446195201456
666.0,0.7647842703083562,6.501289670540389,0.5680284564608091,1.1275833032148328,-0.8943194524307763
668.0,1.2398870756820775,6.504288173536645,0.8064254519542589,1.1268116275276736,-0.5120634568127731
670.0,2.4600947946316385,6.507277712385012,1.241295985986715,1.1260411167754003,0.18420834368780756
672.0,3.4127787237624276,6.51025834052315,1.4845045871228135,1.1252717674124006,0.5741508638201606
674.0,1.9766978217819737,6.513230110912307,1.0908145726096372,1.1245035759045003,-0.053844106890284855
676.0,2.1950454785112514,6.516193076042964,1.1616013220040138,1.123736538729008,0.06051812872563552
678.0,2.316381620068638,6.519147287940395,1.1988743151111223,1.1229706523747551,0.12131451007825637
680.0,2.44273657563886,6.522092798170152,1.2362666713041157,1.1222059133421345,0.18229983208284103
682.0,3.0203522225412067,6.525029657843462,1.3913695163403004,1.121442318143135,0.43141641161403577
684.0,1.8485449267861298,6.52795791762255,1.0468083118996399,1.1206798633013761,-0.11806664848504894
686.0,1.6825315339627185,6.530877627725885,0.9867609508917276,1.1199185453521363,-0.21282172365344776
688.0,2.127592441386074,6.5337888379333435,1.1402635205195777,1.1191583608423818,0.033731733279527984
690.0,0.9501097814242253,6.536691597591305,0.6678856691572426,1.1183993063307947,-0.7200422114952422
692.0,2.362419030720562,6.539585955617669,1.2126606645549234,1.1176413783877905,0.15186642823006236
694.0,2.443805626231306,6.542471960506805,1.2365771465962712,1.1168845735955484,0.1913009903622417
696.0,0.9519438454256095,6.54534966033442,0.668825719864812,1.1161288885480212,-0.7149110175846086
698.0,0.9434230272569836,6.548219102762372,0.6644508653068901,1.1153743198509602,-0.7206972101044481
700.0,1.8505665188771914,6.551080335043404,1.0475177530801207,1.114620864121925,-0.10724885660706056
702.0,1.1594783216241986,6.553933404025811,0.7698666747593863,1.1138685179902994,-0.5498076584594175
704.0,1.6075568799606754,6.556778356158042,0.9584137216378701,1.1131172780973035,-0.2472579778452242
706.0,1.2488452218937949,6.559615237493242,0.810416849752443,1.112367141096,-0.48259794510258447
708.0,0.731753092080586,6.56244409369372,0.5491342434426363,1.1116181036513066,-0.89900080533857
710.0,2.111433005437847,6.565264970035361,1.1350833935203373,1.1108701624399975,0.03869926904746916
712.0,2.9688374161520685,6.568077911411976,1.37847320953335,1.110123314150712,0.42889545661277245
714.0,0.7668325623420368,6.570882962339584,0.5691884306938094,1.1093775554839542,-0.8633678094182439
716.0,1.7156283672738504,6.573680166960646,0.9990233694336038,1.1086328831520949,-0.175185544113455
718.0,4.2460236600540755,6.576469569048224,1.6574703915477549,1.1078892938793743,0.8783787133366597
720.0,7.713075828903244,6.579251212010101,2.164824866172744,1.1071467844018965,1.6904546326861682
722.0,5.1664584334381445,6.582025138892826,1.8191246752954617,1.1064053514676286,1.1391175666158366
724.0,0.9793230091263715,6.584791392385716,0.6827548716576849,1.1056649918363952,-0.6759243518301958
726.0,3.75153825226674,6.587550014824796,1.5584684082033304,1.104925702279873,0.724883479731064
728.0,3.268859129809858,6.590301048196686,1.4513466088265539,1.1041874795815843,0.5548538524395755
730.0,1.9649379704590935,6.593044534142437,1.0868561116436979,1.1034503205368873,-0.02652201816670683
732.0,1.5732211983498603,6.595780513961311,0.945158498648344,1.1027142219529684,-0.2518165091599457
734.0,2.4183428917962617,6.598509028614515,1.2291558990872136,1.1019791806488288,0.20326267184628116
736.0,1.5869929197212334,6.601230118728877,0.9504961663316635,1.1012451934552756,-0.24093757416942901
738.0,0.3582748464484764,6.6039438246004725,0.3062153992683589,1.1005122572149064,-1.2695004523453077
