null_best_delta_chi2,null_best_k
5.429670477754428,28.0933983495874
10.170473563017083,48.530007501875474
13.014595703138525,9.724306076519131
7.90921821953674,28.0735183795949
6.866234814281654,79.30420105026258
7.50580096628812,16.125656414103528
10.884924084868771,48.231807951988
9.04072625692936,30.30007501875469
7.491445788233705,47.85408852213054
8.200734355553323,75.56676669167292
9.677626022650259,41.13465866466617
9.460840284694768,48.768567141785454
7.767880467963096,34.65378844711178
5.401146437489956,14.197299324831208
6.824674969706962,21.970367591897976
7.941375435973555,36.36346586646662
12.449301327210435,78.60840210052514
9.668598274994565,20.73780945236309
15.635657562554854,2.050637659414854
8.031517644990686,28.888597149287325
12.972548352669207,25.827081770442614
6.061125264877774,39.18642160540136
10.210410136257792,13.938859714928734
10.138425446648114,49.16616654163541
13.122597784195762,71.96849212303076
12.014399281031785,77.85296324081021
7.5390112977588615,44.057014253563395
9.238883788149053,35.09114778694674
12.560299747781869,38.749062265566394
15.322093750418674,39.24606151537885
9.721984739927962,17.000375093773446
10.290110067709236,23.878844711177795
5.634798390330104,76.71980495123782
5.956671815457753,72.38597149287322
7.938768140421189,17.517254313578395
10.298959408450855,30.697674418604652
9.694912971684346,69.34433608402101
9.570028859988724,72.98237059264817
9.006775862060408,69.82145536384097
9.27836932293178,77.9324831207802
8.068831556316468,13.581020255063766
12.415060837996748,6.324831207801951
13.521398851196409,12.010502625656414
9.401709104299186,64.49362340585147
11.568270511914932,24.9126031507877
9.834069946146428,22.7655663915979
8.784933495187602,10.241185296324081
6.5001970959185655,57.67479369842461
7.170305226993435,36.44298574643661
10.495416338317852,1.77231807951988
11.536155348703687,77.95236309077269
11.738913061190715,7.000750187546887
8.89590064164895,8.233308327081772
5.758488509903259,51.4523630907727
7.632457790181547,77.79332333083272
8.712432025938824,18.054013503375845
9.544512390559305,1.77231807951988
9.792849802301419,22.288447111777945
7.190463835174398,54.69279819954989
6.953952211096919,4.555513878469617
13.39571819248863,26.62228057014254
7.16070291057207,29.087396849212304
7.9535017085459,31.313953488372096
9.010865610800579,80.0
8.867017736445689,4.297074268567142
8.164049798375117,78.42948237059265
10.866330328555875,22.646286571642914
9.66089541044164,13.879219804951239
10.377812895735929,37.95386346586647
11.863293140857706,33.3615903975994
6.069977180904971,36.403225806451616
12.752616188261413,5.350712678169542
10.74132381806379,61.133908477119284
7.151094188913248,33.222430607651916
9.385653128772447,9.267066766691674
7.923881916058349,1.5536384096024007
7.728788845624763,77.9324831207802
10.62266330106371,27.65603900975244
9.160160374270504,14.495498874718681
6.933280964562925,41.57201800450113
12.267610820200332,1.9313578394598652
6.051711050715426,19.127531882970743
13.388360261322248,48.84808702175544
12.973558192816029,41.9099774943736
9.245139325847788,56.46211552888222
9.807656188056285,48.33120780195049
10.301674781880308,35.36946736684171
8.804614022049805,74.7914478619655
10.225812210129163,30.339834958739686
10.156270490005795,1.6927981995498875
9.218971124755626,79.82108027006753
11.248360418353798,73.87696924231058
6.8096851929272475,72.44561140285072
10.208463664615806,9.18754688672168
4.721118196077498,38.6894223555889
7.469141464835616,19.226931732933235
8.113374090262425,28.610277569392352
7.369747206084867,25.190922730682672
9.390061290807296,76.24268567141786
9.881578992894333,31.333833458364595
11.058348050164852,44.61365341335334
9.529725415879057,41.39309827456864
11.837148603772675,76.97824456114029
6.786237434695977,8.312828207051764
8.371018480598934,6.285071267816955
11.025843054485563,55.010877719429864
18.213227154523622,11.235183795948988
6.302522062218884,48.530007501875474
8.444792804017652,6.623030757689423
12.032613652136206,43.56001500375094
8.102756232226454,2.050637659414854
8.992902808612143,50.75656414103526
15.349679730422451,9.764066016504128
8.109289932495244,41.96961740435109
8.029374736867965,16.82145536384096
10.022812207112906,37.576144036009005
15.561617313207591,57.27719429857465
7.550953182441447,29.78319579894974
8.820313705372882,24.336084021005252
20.674866739971776,24.67404351087772
6.0748114519790875,21.274568642160542
9.261002663178942,0.5
9.346342733288793,26.92048012003001
8.718186942342413,20.638409602400603
7.631309744770647,15.747936984246063
8.162581156958254,26.70180045011253
8.27549861902014,24.316204051012754
8.515551635896884,18.789572393098275
6.105262455606919,44.63353338334584
11.706301850296654,38.7093023255814
16.944054133768987,20.34021005251313
9.311850499308377,48.192048012003006
8.471310206429166,57.138034508627165
12.688802533171156,65.34846211552889
14.107679758930544,40.100900225056265
7.541913794506399,29.1470367591898
7.486546457818292,0.7385596399099775
6.0244178952619905,12.865341335333834
11.174606874070491,75.8252063015754
6.558122752526174,11.871342835708928
6.17253097509024,25.668042010502628
12.219095762739698,7.636909227306827
10.368581160349834,14.475618904726183
8.02514180076571,60.55738934733684
6.1191767656000025,10.280945236309078
7.741823833115177,15.270817704426108
7.96599636050513,13.143660915228809
6.757049840916466,23.44148537134284
9.476308206177805,68.3702175543886
6.743983085023046,75.72580645161291
6.957827764130116,78.17104276069018
10.29564660369681,36.08514628657164
10.030177686760908,37.11890472618155
9.028105591874294,46.879969992498125
11.732223494551931,45.826331582895726
8.96719617933934,28.451237809452365
8.900702230945512,78.82708177044262
8.95606439721638,30.777194298574646
11.915501906050963,46.64141035258815
9.29471892825211,23.32220555138785
8.42496446279631,30.97599399849963
13.212690069188795,35.90622655663916
9.877818777540654,57.35671417854464
7.247256085414847,61.432108027006755
9.449678149696524,70.25881470367592
8.158456885753935,4.118154538634659
5.200385840510535,59.08627156789198
9.844728425165329,7.7363090772693175
11.045724798725416,45.0708927231808
9.589714044620223,76.64028507126783
7.09289396635296,9.783945986496624
9.43757146728285,33.08327081770443
7.64402172605736,20.042010502625658
8.184067234290467,41.09489872468117
8.244507150889604,39.92198049512378
12.421467469527158,64.99062265566393
9.490305752779307,18.153413353338337
12.137234974791852,42.864216054013504
8.434579981487389,27.95423855963991
7.68592799233204,58.45011252813204
10.249697007630232,20.061890472618156
7.9286799396610945,16.96061515378845
6.658035726715809,30.2205551387847
8.456384895577628,34.19654913728432
7.026615619639188,22.90472618154539
13.34623224398888,54.81207801950488
9.59854030356405,75.7854463615904
7.845141926628742,28.371717929482372
6.77418759500523,14.833458364591149
6.4114252914494045,3.0843960990247563
14.363926433509846,53.5596399099775
5.476797530734757,30.081395348837212
12.81134489129397,1.0367591897974493
7.493593213379995,78.27044261065267
11.63630259002997,25.429482370592652
5.62778757173885,2.8060765191297827
9.866362026926993,10.857464366091524
6.4494127338562635,55.607276819204806
11.80128621280204,49.94148537134284
6.01873377225013,39.7430607651913
9.076578319657528,13.183420855213804
12.74131312681044,72.6841710427607
12.573963091309963,54.951237809452365
4.915557501215972,2.1301575393848466
7.2606951466032115,61.51162790697675
8.491220241625172,58.012753188297076
7.884512105294789,2.269317329332333
8.130327035732194,27.09939984996249
7.711830511725509,62.82370592648162
12.345067070550215,14.137659414853715
10.187812105471096,60.43810952738185
10.524906405951413,60.27906976744187
11.271018495099497,69.14553638409603
9.318259414361364,67.67441860465117
9.850195680395075,5.768192048012003
5.2737258825472395,17.517254313578395
5.112832201854189,46.62153038259565
7.936910038926669,3.641035258814704
7.632656280887716,43.71905476369093
10.007743039147613,68.66841710427607
6.508896949728921,33.162790697674424
10.536450439686632,6.583270817704427
6.180976922922582,61.133908477119284
9.119077373045627,37.01950487621906
11.476043584240927,45.15041260315079
10.193252115678433,71.05401350337586
8.415426320236122,12.209302325581396
8.942077013696803,44.65341335333834
9.88600578423376,56.7006751687922
9.087808900019866,21.43360840210053
8.94320812025569,13.680420105026258
4.489930944981154,1.613278319579895
8.086948549323438,13.839459864966242
8.562575413770674,14.674418604651164
8.626092916300422,71.69017254313579
7.21686409365077,15.489497374343587
11.334704165146945,2.1897974493623407
8.468891206265084,59.70255063765942
9.631231242918602,80.0
6.706352649545295,15.350337584396101
10.026858479194743,21.334208552138037
5.839097319757343,53.85783945986497
10.096063769553211,57.17779444861216
10.603073330853192,7.060390097524381
11.34065540402105,75.30832708177044
6.876964319055503,74.91072768192049
5.9651456564620275,6.603150787696925
15.769073822093333,64.43398349587397
8.705600215670358,77.63428357089273
6.930263897896509,42.62565641410353
15.908159353379517,51.591522880720184
13.748067748406868,62.326706676669176
13.596250027703206,19.326331582895726
5.599395037948739,78.9861215303826
11.376483207137426,69.98049512378095
14.742566931092938,31.791072768192052
8.208432214761558,63.93698424606152
8.231192644788848,24.515003750937737
6.49481505312292,77.21680420105027
7.433447521516143,46.91972993248312
