"k","delta_chi2","chi2_null","chi2_logcos","C","a","b","A","phi"
2.68679669917479,0.164162662438457,491,490.835837337562,-0.00243883377831938,-0.0271754262625719,-0.00822000011339778,0.0283914105746217,2.84786295503724
2.70667666916729,0.16743406126028,491,490.83256593874,-0.00204043143986841,-0.0263009500618293,-0.010791277780474,0.0284287117240685,2.75223868831338
2.72655663915979,0.170740582345843,491,490.829259417654,-0.00163005605365781,-0.0251948081470903,-0.0132365497492518,0.028460228509854,2.65785709202056
2.74643660915229,0.174098162660755,491,490.825901837339,-0.00120841601944524,-0.023878793226264,-0.0155372583305808,0.0284886497113127,2.56474528257608
2.76631657914479,0.177524399393803,491,490.822475600606,-0.000776261006689622,-0.0223757101885166,-0.0176788500494829,0.0285169098170294,2.47292297976643
2.78619654913728,0.1810384873678,491,490.818961512632,-0.000334378145604108,-0.0207086352280037,-0.0196507170006666,0.0285481742261533,2.38240095715807
2.80607651912978,0.184661137270268,491,490.81533886273,0.000116411675600051,-0.0189002120385986,-0.0214460023213422,0.028585818698631,2.29317941583761
2.82595648912228,0.188414474937531,491,490.811585525062,0.000575257328365385,-0.0169720096624669,-0.023061279802191,0.0286334024890129,2.20524633905937
2.84583645911478,0.192321922005021,491,490.807678077995,0.00104128071114891,-0.0149439642442678,-0.0244961220115134,0.0286946347064552,2.11857590434544
2.86571642910728,0.196408058294708,491,490.803591941705,0.00151357971675103,-0.0128339238712417,-0.025752575137528,0.0287733336293669,2.03312704792949
2.88559639909978,0.200698466346694,491,490.799301533653,0.00199123086634742,-0.0106573119856298,-0.0268345619448816,0.0288733789767103,1.94884229163757
2.90547636909227,0.205219558531383,491,490.794780441469,0.00247329159378409,-0.00842692067139596,-0.0277472367057479,0.0289986575000776,1.86564695127192
2.92535633908477,0.20999838720661,491,490.790001612793,0.00295880218023382,-0.00615284058128832,-0.0284963176422079,0.0291530026992823,1.78344884501639
2.94523630907727,0.215062438427481,491,490.784937561573,0.00344678735497926,-0.00384252952450105,-0.0290874232688771,0.0293401299514756,1.70213860739772
2.96511627906977,0.220439409778521,491,490.779560590221,0.00393625759238181,-0.00150101691977924,-0.0295254390400962,0.0295635688357123,1.62159068712774
2.98499624906227,0.226156972993977,491,490.773843027006,0.00442621014759965,0.000868763430429099,-0.0298139398920903,0.0298265948741593,1.54166506582574
3.00487621905476,0.232242522166928,491,490.767757477833,0.00491562988400121,0.00326552434245791,-0.0299546926531699,0.0301321632342761,1.46220968176049
3.02475618904726,0.238722908527734,491,490.761277091472,0.00540348995324534,0.00568907636289746,-0.0299472599162013,0.0304828470840799,1.38306348353685
3.04463615903976,0.245624163000173,491,490.754375837,0.00588875239451,0.00813969912233998,-0.0297887238837431,0.0308807832223231,1.30405998036034
